client_id,offer_id,response,transaction_date,quantity,cross_sell_count
66,380,rejected,2015-07-03,4,0
28,102,rejected,2017-01-30,1,0
29,730,rejected,2023-01-03,8,0
27,508,accepted,2022-03-08,4,0
79,16,accepted,2019-04-12,5,5
27,922,rejected,2018-04-04,8,0
1,927,accepted,2018-09-16,4,4
23,400,rejected,2019-03-03,8,0
52,46,accepted,2021-09-18,8,2
32,637,rejected,2019-09-28,9,0
88,585,rejected,2022-01-08,3,0
40,210,rejected,2022-04-30,1,0
95,936,accepted,2022-09-28,2,5
2,426,rejected,2019-03-25,10,0
36,863,rejected,2023-09-27,2,0
63,260,rejected,2022-01-10,6,0
89,405,accepted,2023-08-09,1,2
58,132,rejected,2017-07-02,1,0
10,653,accepted,2016-10-12,5,1
63,69,accepted,2018-09-02,9,5
22,967,rejected,2022-08-20,8,0
92,953,rejected,2018-03-12,3,0
69,294,accepted,2021-05-24,3,0
34,112,rejected,2019-06-06,3,0
26,974,accepted,2020-08-01,1,0
26,131,rejected,2015-05-27,5,0
61,491,accepted,2017-07-25,9,3
5,854,rejected,2015-12-09,9,0
98,711,rejected,2017-09-17,9,0
56,631,rejected,2023-04-13,2,0
19,453,rejected,2015-06-18,10,0
85,957,rejected,2017-02-13,10,0
99,216,rejected,2015-06-29,6,0
73,15,rejected,2018-10-30,4,0
33,944,accepted,2020-03-07,8,3
26,924,rejected,2019-05-22,7,0
49,157,rejected,2020-09-01,7,0
9,231,accepted,2017-03-07,10,0
43,674,rejected,2015-04-14,5,0
57,72,rejected,2021-09-30,6,0
68,295,rejected,2016-08-10,1,0
71,988,rejected,2016-04-01,6,0
88,67,rejected,2020-12-28,2,0
3,634,rejected,2023-02-13,6,0
42,380,accepted,2016-03-01,9,0
88,240,accepted,2015-01-15,10,2
73,60,rejected,2023-08-15,8,0
73,123,rejected,2023-07-19,6,0
81,37,rejected,2015-10-30,6,0
3,665,rejected,2020-05-05,6,0
74,661,rejected,2022-09-09,3,0
79,397,rejected,2023-05-23,10,0
31,700,rejected,2017-10-21,1,0
45,652,rejected,2016-09-19,4,0
59,550,rejected,2017-07-05,10,0
19,294,rejected,2016-12-15,6,0
50,264,rejected,2019-02-16,10,0
95,22,rejected,2018-05-13,2,0
19,44,rejected,2022-12-20,7,0
70,873,accepted,2019-07-06,7,2
17,861,rejected,2017-05-02,4,0
52,432,rejected,2020-03-01,4,0
94,464,rejected,2019-05-11,1,0
60,373,rejected,2022-06-18,2,0
52,137,rejected,2017-04-23,9,0
32,223,rejected,2021-05-17,10,0
25,971,rejected,2022-05-24,8,0
80,373,rejected,2021-02-23,8,0
98,812,rejected,2022-03-22,9,0
40,219,rejected,2020-04-10,7,0
14,556,rejected,2018-05-15,9,0
100,891,rejected,2015-07-28,10,0
26,223,rejected,2016-10-03,2,0
85,394,rejected,2019-11-04,6,0
24,966,rejected,2022-10-13,3,0
27,396,rejected,2016-12-06,6,0
35,764,rejected,2023-08-17,3,0
20,657,rejected,2023-10-08,8,0
26,155,rejected,2020-04-03,4,0
32,889,rejected,2023-07-21,10,0
63,324,rejected,2023-07-24,6,0
79,544,rejected,2015-05-25,9,0
87,100,rejected,2015-12-18,2,0
3,9,rejected,2015-08-05,2,0
43,874,accepted,2019-01-01,7,1
26,762,accepted,2017-05-22,2,3
40,861,accepted,2021-12-27,9,1
41,598,rejected,2020-01-04,8,0
61,347,rejected,2018-04-01,4,0
39,104,rejected,2016-10-16,2,0
20,168,rejected,2020-12-20,10,0
80,420,accepted,2021-03-12,7,5
81,481,rejected,2018-02-25,10,0
89,869,rejected,2016-04-09,5,0
85,969,accepted,2019-12-28,1,1
13,774,accepted,2019-04-10,8,0
61,389,rejected,2023-08-09,3,0
3,601,rejected,2019-01-24,2,0
57,599,rejected,2020-01-07,5,0
3,994,rejected,2022-07-14,4,0
73,353,rejected,2015-12-15,7,0
48,71,accepted,2021-12-31,5,3
39,694,rejected,2016-09-04,6,0
15,958,rejected,2022-07-02,4,0
26,985,rejected,2018-04-12,2,0
92,812,rejected,2015-12-07,1,0
46,618,rejected,2020-07-19,1,0
3,637,rejected,2019-09-08,8,0
22,374,rejected,2017-02-25,4,0
66,287,rejected,2015-04-07,5,0
63,327,rejected,2015-08-02,8,0
84,245,rejected,2017-12-13,7,0
58,444,rejected,2018-01-22,8,0
96,778,rejected,2022-05-24,8,0
11,341,rejected,2016-06-19,6,0
80,11,rejected,2015-03-20,10,0
39,390,accepted,2020-04-09,2,5
49,398,accepted,2022-07-15,1,0
35,714,rejected,2019-02-11,3,0
66,875,rejected,2019-10-05,3,0
53,725,rejected,2018-11-19,5,0
93,268,rejected,2020-06-25,1,0
37,274,accepted,2020-01-17,10,5
86,87,rejected,2018-07-29,7,0
66,918,accepted,2016-06-10,10,3
98,110,accepted,2016-12-26,3,3
48,67,accepted,2023-12-27,10,2
31,798,accepted,2015-11-05,10,5
2,741,accepted,2018-10-29,10,5
80,73,accepted,2022-01-08,10,1
59,647,rejected,2023-10-25,3,0
86,109,rejected,2015-08-19,1,0
91,143,accepted,2023-05-14,8,4
11,191,accepted,2016-01-11,10,1
1,444,rejected,2017-08-12,2,0
27,52,rejected,2019-05-04,1,0
42,641,rejected,2020-05-03,8,0
26,726,rejected,2021-10-15,7,0
91,191,rejected,2023-03-16,7,0
87,607,rejected,2015-09-08,4,0
57,190,rejected,2015-11-22,9,0
23,998,accepted,2016-08-12,6,1
70,590,rejected,2022-11-07,1,0
16,720,rejected,2017-02-09,1,0
24,869,rejected,2017-07-21,9,0
21,405,rejected,2021-08-23,4,0
38,616,rejected,2022-03-08,5,0
37,224,rejected,2018-11-13,3,0
95,247,rejected,2022-05-06,4,0
88,258,accepted,2016-10-22,8,4
9,64,accepted,2018-11-10,4,0
94,62,rejected,2019-10-28,9,0
11,691,rejected,2023-01-12,6,0
58,13,rejected,2022-07-25,2,0
12,327,rejected,2019-01-20,10,0
90,698,rejected,2015-09-27,7,0
73,269,rejected,2018-07-30,9,0
58,367,rejected,2020-05-21,6,0
48,512,rejected,2020-06-26,3,0
41,560,rejected,2017-02-18,7,0
30,602,accepted,2022-09-30,5,0
46,420,rejected,2020-03-05,3,0
42,946,rejected,2019-07-10,5,0
60,890,rejected,2020-01-27,7,0
20,146,rejected,2019-04-29,3,0
54,973,accepted,2016-07-25,6,4
41,391,rejected,2022-02-02,1,0
20,410,rejected,2019-11-15,10,0
85,928,accepted,2021-08-25,6,5
24,223,accepted,2019-05-22,8,4
61,154,accepted,2017-03-21,1,1
3,510,rejected,2018-05-28,4,0
71,285,accepted,2020-06-15,2,2
78,742,rejected,2019-11-18,9,0
21,500,rejected,2015-09-02,10,0
46,985,accepted,2018-08-17,8,3
91,489,rejected,2016-08-02,5,0
31,532,rejected,2017-06-05,4,0
54,503,accepted,2018-06-15,9,4
81,163,rejected,2018-06-26,2,0
88,634,rejected,2016-05-14,8,0
77,133,rejected,2018-10-29,2,0
93,383,rejected,2016-06-08,1,0
48,579,rejected,2015-09-16,10,0
3,458,rejected,2017-10-05,3,0
27,968,rejected,2017-08-14,9,0
41,650,rejected,2020-05-04,3,0
36,569,rejected,2023-11-26,9,0
43,716,accepted,2016-06-04,7,4
42,801,rejected,2017-07-26,10,0
91,608,rejected,2017-10-17,1,0
63,577,rejected,2015-03-21,10,0
41,524,rejected,2019-04-23,5,0
97,152,rejected,2015-11-30,9,0
68,503,rejected,2023-03-01,3,0
35,69,rejected,2023-09-20,9,0
25,811,rejected,2022-12-25,5,0
19,373,rejected,2015-08-30,9,0
61,253,accepted,2015-01-13,10,5
42,365,rejected,2020-05-30,9,0
72,150,rejected,2018-08-03,7,0
63,322,rejected,2021-01-05,7,0
26,844,rejected,2017-02-09,8,0
77,620,accepted,2023-03-24,7,3
8,754,rejected,2020-11-14,9,0
65,290,accepted,2019-03-21,9,5
55,718,rejected,2015-02-14,7,0
39,268,accepted,2018-04-27,2,0
4,30,rejected,2023-07-20,1,0
54,81,rejected,2023-09-13,1,0
19,458,rejected,2021-03-24,3,0
21,609,rejected,2018-07-10,6,0
14,960,accepted,2018-02-04,5,1
26,724,rejected,2018-03-12,9,0
21,601,accepted,2015-03-11,10,5
16,54,rejected,2021-03-13,4,0
62,378,accepted,2023-01-30,4,4
49,564,accepted,2019-11-14,8,1
83,332,rejected,2018-08-30,4,0
79,857,rejected,2022-03-21,5,0
37,332,rejected,2021-05-17,4,0
6,905,rejected,2023-02-08,6,0
92,731,accepted,2015-09-19,3,5
9,144,accepted,2020-11-11,10,4
21,963,rejected,2016-01-12,2,0
97,369,rejected,2018-10-17,10,0
11,423,rejected,2015-10-12,10,0
64,411,rejected,2020-11-19,7,0
54,658,rejected,2022-10-16,2,0
20,562,rejected,2017-04-28,1,0
58,163,accepted,2017-12-04,7,4
30,246,accepted,2022-08-31,1,3
72,25,accepted,2022-10-27,4,1
29,491,accepted,2017-06-16,7,0
98,239,rejected,2016-07-17,2,0
65,328,rejected,2023-06-24,1,0
82,687,rejected,2020-09-20,2,0
98,297,rejected,2022-07-05,7,0
92,714,rejected,2015-10-06,10,0
6,205,rejected,2017-05-05,6,0
30,597,rejected,2018-12-02,4,0
90,83,rejected,2019-02-16,1,0
66,921,rejected,2019-06-15,1,0
28,156,rejected,2022-01-14,5,0
96,638,accepted,2021-03-28,1,3
48,524,rejected,2017-04-05,7,0
97,623,accepted,2017-03-12,1,0
42,920,accepted,2016-05-03,2,4
84,293,rejected,2019-12-30,10,0
78,991,rejected,2020-09-27,3,0
99,416,accepted,2016-04-06,1,0
6,397,rejected,2023-05-01,10,0
27,205,rejected,2023-04-02,8,0
96,306,rejected,2022-07-24,5,0
28,908,rejected,2018-05-27,2,0
47,475,accepted,2022-01-08,5,5
30,581,rejected,2017-10-30,1,0
28,524,accepted,2015-02-20,4,0
28,850,accepted,2018-09-29,2,4
27,512,rejected,2019-05-11,1,0
93,336,rejected,2019-05-20,4,0
78,772,accepted,2020-07-06,4,5
62,575,rejected,2023-12-01,10,0
86,878,rejected,2015-11-15,9,0
79,110,rejected,2015-05-08,3,0
80,52,rejected,2018-01-28,9,0
1,311,rejected,2023-03-04,6,0
73,985,accepted,2015-08-08,7,3
48,221,rejected,2019-09-30,10,0
95,898,rejected,2018-02-20,2,0
54,670,accepted,2023-08-22,10,5
5,921,accepted,2016-08-03,6,5
34,468,rejected,2023-12-24,2,0
27,124,rejected,2023-05-07,2,0
88,812,accepted,2020-05-05,2,1
23,15,accepted,2023-02-16,1,4
31,467,rejected,2021-07-02,8,0
89,571,accepted,2015-04-03,2,4
90,577,rejected,2023-03-15,5,0
89,157,accepted,2019-06-17,8,1
87,387,accepted,2020-07-30,5,1
56,851,rejected,2016-12-17,3,0
2,591,rejected,2022-05-13,6,0
9,983,rejected,2018-02-24,5,0
91,289,rejected,2017-04-10,4,0
35,25,rejected,2017-02-09,4,0
31,707,rejected,2015-01-08,5,0
84,46,rejected,2019-11-19,2,0
72,975,rejected,2023-11-18,9,0
30,733,rejected,2015-07-13,2,0
37,373,accepted,2019-02-13,10,1
59,841,rejected,2016-11-02,10,0
48,675,rejected,2023-02-22,9,0
71,554,accepted,2023-03-31,3,1
82,356,rejected,2021-07-04,7,0
52,382,rejected,2018-11-24,4,0
99,300,accepted,2022-07-18,6,5
97,911,rejected,2021-01-30,4,0
53,369,rejected,2015-12-21,10,0
78,260,rejected,2018-09-25,7,0
46,661,rejected,2023-06-15,1,0
70,883,rejected,2015-06-25,3,0
44,519,rejected,2022-01-04,3,0
19,614,rejected,2022-02-04,1,0
96,164,rejected,2021-06-07,6,0
18,836,rejected,2022-10-10,9,0
51,84,rejected,2016-04-03,8,0
65,558,accepted,2016-03-01,7,1
74,5,accepted,2021-03-04,8,5
86,965,accepted,2017-07-17,9,2
88,727,rejected,2020-06-26,10,0
15,334,rejected,2023-12-09,10,0
48,562,rejected,2020-11-12,9,0
85,840,rejected,2021-06-21,4,0
45,768,rejected,2023-06-06,7,0
14,232,rejected,2020-02-02,9,0
20,855,rejected,2023-06-13,2,0
25,734,accepted,2023-11-25,2,0
65,820,accepted,2016-08-14,3,0
10,712,rejected,2017-09-17,5,0
97,416,rejected,2017-05-07,6,0
70,654,accepted,2017-02-21,2,2
4,17,accepted,2016-05-10,9,1
27,191,rejected,2022-08-19,6,0
10,69,accepted,2016-05-02,6,1
55,968,rejected,2019-07-09,5,0
2,715,rejected,2018-11-06,9,0
50,384,accepted,2019-10-22,1,0
80,604,rejected,2022-02-14,10,0
79,608,accepted,2020-07-05,7,3
5,512,rejected,2015-05-08,3,0
33,718,rejected,2023-12-12,10,0
50,771,rejected,2016-02-06,6,0
55,706,rejected,2018-12-08,1,0
88,503,rejected,2019-04-06,3,0
5,986,rejected,2015-12-22,2,0
61,259,rejected,2015-12-06,9,0
32,742,rejected,2022-01-29,3,0
13,466,rejected,2018-10-13,2,0
31,619,rejected,2015-05-21,4,0
42,318,rejected,2022-11-23,2,0
58,222,rejected,2016-01-24,1,0
2,701,accepted,2022-07-28,6,1
100,29,rejected,2019-12-26,8,0
9,515,accepted,2018-01-30,10,1
90,579,rejected,2021-01-03,2,0
84,742,accepted,2021-07-26,9,4
16,715,rejected,2016-12-13,3,0
58,301,rejected,2015-06-13,8,0
38,616,rejected,2016-03-25,8,0
88,159,rejected,2015-11-11,3,0
26,494,rejected,2015-01-24,3,0
50,795,rejected,2022-05-02,6,0
23,792,rejected,2018-05-23,1,0
24,229,rejected,2022-08-29,4,0
75,866,rejected,2023-01-02,1,0
57,828,rejected,2016-04-20,3,0
13,169,accepted,2023-04-21,9,5
78,577,accepted,2020-07-25,5,3
47,814,rejected,2015-03-26,5,0
91,538,rejected,2019-02-17,4,0
82,557,accepted,2020-04-24,3,4
5,286,rejected,2022-11-15,4,0
55,69,accepted,2017-12-12,8,3
86,367,rejected,2020-09-08,8,0
32,929,rejected,2016-07-17,6,0
16,25,accepted,2021-05-25,5,3
24,681,accepted,2022-05-26,4,3
70,383,rejected,2020-05-11,4,0
9,995,rejected,2017-01-29,9,0
75,424,accepted,2015-06-12,4,3
30,208,accepted,2016-06-29,9,4
96,719,rejected,2019-03-04,10,0
8,523,rejected,2016-04-06,6,0
68,682,accepted,2020-12-13,10,4
2,311,rejected,2016-07-15,7,0
41,943,accepted,2020-05-21,10,2
28,194,rejected,2020-05-13,8,0
62,220,accepted,2019-05-08,3,0
71,649,rejected,2015-10-18,10,0
19,684,accepted,2020-09-19,5,1
19,882,rejected,2020-05-10,10,0
66,75,rejected,2017-10-08,6,0
81,772,rejected,2022-01-06,10,0
47,961,accepted,2017-12-11,9,0
53,62,rejected,2015-06-25,4,0
42,800,rejected,2017-02-27,1,0
86,744,rejected,2019-05-20,1,0
58,621,rejected,2017-07-09,8,0
96,930,accepted,2021-11-23,2,0
66,911,rejected,2023-06-22,8,0
82,162,accepted,2020-11-05,4,2
37,510,rejected,2019-11-08,4,0
77,32,rejected,2021-04-19,5,0
11,722,rejected,2016-08-19,1,0
99,657,accepted,2018-02-10,1,2
51,288,rejected,2018-10-30,6,0
39,857,rejected,2018-09-01,1,0
40,876,rejected,2020-09-25,2,0
63,396,rejected,2022-09-20,7,0
76,712,rejected,2022-08-26,1,0
78,614,rejected,2021-06-09,7,0
18,481,rejected,2022-10-03,4,0
63,999,rejected,2020-10-18,10,0
79,647,accepted,2022-01-20,6,5
35,957,accepted,2018-03-29,8,0
77,526,accepted,2018-08-20,6,3
31,580,accepted,2018-06-08,9,3
25,846,rejected,2022-08-01,6,0
53,286,accepted,2019-10-03,8,0
86,675,accepted,2021-11-16,3,1
18,822,rejected,2018-04-23,6,0
25,704,rejected,2022-12-28,4,0
70,567,rejected,2023-12-13,1,0
60,596,rejected,2016-04-25,8,0
93,741,rejected,2022-02-28,9,0
32,211,rejected,2022-02-07,9,0
44,188,rejected,2020-07-28,2,0
48,252,rejected,2023-01-16,9,0
35,955,rejected,2021-01-10,7,0
44,150,accepted,2015-10-23,5,4
33,128,rejected,2021-03-05,9,0
51,4,accepted,2017-11-09,8,5
64,466,rejected,2021-03-05,4,0
75,841,accepted,2021-05-13,1,5
54,204,accepted,2019-10-18,3,5
81,502,rejected,2020-05-05,6,0
56,397,rejected,2016-07-26,4,0
24,126,rejected,2023-12-27,2,0
7,43,rejected,2018-02-10,9,0
14,562,rejected,2016-06-05,2,0
13,948,rejected,2019-09-30,3,0
27,41,rejected,2021-05-09,10,0
8,11,accepted,2022-01-01,1,0
93,284,accepted,2017-09-12,9,2
30,226,rejected,2021-05-26,1,0
97,274,rejected,2018-12-19,5,0
31,156,accepted,2021-07-20,7,2
41,781,accepted,2019-04-19,9,4
27,555,rejected,2016-10-18,3,0
12,585,rejected,2018-01-09,5,0
63,128,accepted,2019-07-23,7,3
29,248,rejected,2016-11-09,4,0
23,940,accepted,2016-03-15,5,2
1,245,rejected,2019-11-18,9,0
75,882,rejected,2019-05-03,10,0
58,219,accepted,2015-12-02,9,1
53,730,rejected,2016-09-07,2,0
95,910,rejected,2021-11-24,7,0
97,390,accepted,2023-07-31,7,2
35,211,rejected,2020-07-06,5,0
56,809,rejected,2018-11-03,9,0
42,22,rejected,2021-11-26,3,0
50,859,rejected,2017-04-21,4,0
48,148,rejected,2021-09-27,1,0
90,700,rejected,2023-11-02,6,0
52,213,accepted,2018-12-17,4,0
52,281,accepted,2018-04-05,2,2
30,389,rejected,2020-04-07,9,0
4,703,rejected,2017-09-26,8,0
83,715,accepted,2022-12-30,7,4
3,399,rejected,2019-01-12,4,0
49,21,rejected,2023-02-14,1,0
58,932,rejected,2019-11-27,8,0
33,357,accepted,2019-02-10,4,2
34,491,accepted,2017-06-16,9,1
75,661,rejected,2020-12-14,4,0
26,867,accepted,2019-04-12,4,5
47,50,rejected,2016-01-04,9,0
91,938,accepted,2021-11-25,2,5
90,567,accepted,2015-11-21,5,3
68,955,accepted,2016-09-02,9,3
38,146,rejected,2018-02-14,5,0
24,235,rejected,2016-11-13,9,0
67,69,accepted,2016-01-13,9,5
80,54,rejected,2023-10-13,2,0
95,181,accepted,2020-04-10,9,2
55,917,accepted,2015-03-12,4,0
26,618,rejected,2015-10-03,1,0
99,104,accepted,2023-10-13,1,0
23,547,accepted,2020-03-09,8,4
71,780,rejected,2017-01-02,5,0
20,547,rejected,2017-10-03,9,0
2,334,rejected,2023-08-05,3,0
35,526,rejected,2020-08-13,3,0
65,917,accepted,2016-07-06,7,0
22,50,rejected,2016-06-25,6,0
31,883,rejected,2019-02-13,2,0
74,802,accepted,2017-10-03,1,1
59,180,rejected,2023-01-01,1,0
32,166,rejected,2023-06-18,10,0
6,69,rejected,2016-07-10,10,0
1,295,rejected,2023-12-17,9,0
63,694,rejected,2021-03-04,10,0
70,744,rejected,2020-11-20,8,0
60,986,rejected,2020-10-29,7,0
46,806,rejected,2023-01-21,3,0
96,415,rejected,2020-11-14,8,0
53,171,rejected,2020-08-08,2,0
17,825,accepted,2015-10-28,2,2
77,377,rejected,2016-04-18,10,0
78,926,rejected,2019-03-20,3,0
39,383,accepted,2020-06-18,7,0
26,769,accepted,2019-11-19,8,3
100,654,rejected,2020-01-17,7,0
76,810,rejected,2016-07-26,4,0
84,813,rejected,2017-09-28,5,0
19,17,rejected,2019-12-04,10,0
33,499,rejected,2022-12-29,1,0
60,381,rejected,2020-03-12,4,0
17,426,rejected,2017-10-02,1,0
19,919,rejected,2016-02-19,1,0
38,384,accepted,2020-03-20,10,0
50,909,rejected,2019-11-11,7,0
10,613,accepted,2020-09-30,7,3
71,489,accepted,2020-05-17,2,3
9,361,rejected,2018-06-25,3,0
65,170,accepted,2016-02-19,8,4
19,763,rejected,2018-01-09,8,0
8,26,rejected,2022-01-27,6,0
67,381,accepted,2019-07-11,10,0
43,818,rejected,2018-11-22,9,0
80,335,accepted,2015-07-28,4,3
67,600,accepted,2019-12-01,1,0
98,500,rejected,2020-10-06,10,0
5,683,rejected,2023-03-04,5,0
96,580,rejected,2016-09-20,2,0
49,339,rejected,2019-12-07,6,0
94,740,rejected,2016-08-12,7,0
19,781,rejected,2016-01-17,1,0
79,394,accepted,2017-06-21,6,3
6,46,rejected,2016-06-28,5,0
25,429,rejected,2019-09-07,7,0
20,438,rejected,2017-11-11,10,0
27,1,rejected,2016-10-31,6,0
5,272,rejected,2023-10-29,4,0
9,225,rejected,2016-11-09,7,0
87,506,accepted,2022-07-04,10,0
59,832,rejected,2021-12-01,10,0
94,382,rejected,2017-11-23,10,0
74,572,rejected,2023-04-28,7,0
43,647,rejected,2020-11-27,5,0
20,684,rejected,2023-01-14,7,0
76,533,rejected,2021-08-29,3,0
100,919,accepted,2015-04-02,2,2
56,495,accepted,2020-09-15,5,3
39,511,rejected,2019-07-16,5,0
7,975,rejected,2023-12-28,8,0
33,110,rejected,2021-03-23,4,0
29,865,rejected,2017-10-15,9,0
60,927,accepted,2016-02-08,7,1
90,556,rejected,2019-08-18,7,0
96,410,rejected,2018-09-18,8,0
39,84,accepted,2021-12-27,6,2
62,972,rejected,2015-09-29,10,0
100,322,rejected,2015-08-22,10,0
56,416,rejected,2016-09-22,1,0
54,485,rejected,2018-09-29,6,0
48,122,rejected,2020-06-15,1,0
63,951,rejected,2021-08-07,9,0
28,416,rejected,2017-08-21,2,0
37,250,rejected,2016-11-06,2,0
44,164,rejected,2021-08-27,7,0
49,874,accepted,2015-12-03,2,1
11,816,rejected,2016-09-06,8,0
70,439,rejected,2016-01-14,6,0
90,664,accepted,2015-07-30,7,5
1,483,accepted,2016-06-30,10,2
38,864,rejected,2022-09-09,9,0
90,366,rejected,2015-12-25,9,0
6,170,rejected,2018-09-14,7,0
13,40,rejected,2015-12-04,9,0
6,630,accepted,2017-02-26,10,2
22,919,rejected,2020-07-01,3,0
14,274,rejected,2021-11-25,1,0
68,74,rejected,2018-03-11,5,0
18,67,rejected,2017-11-30,4,0
21,659,rejected,2020-10-09,2,0
13,509,rejected,2022-09-23,9,0
37,33,rejected,2018-10-19,3,0
86,167,rejected,2020-01-28,8,0
46,975,rejected,2018-04-17,6,0
84,723,rejected,2019-09-09,5,0
31,814,rejected,2018-06-20,1,0
86,335,accepted,2020-03-04,4,2
20,721,accepted,2015-11-22,1,3
8,602,rejected,2016-08-27,5,0
14,460,accepted,2023-02-08,6,1
10,290,rejected,2022-09-17,3,0
41,594,accepted,2020-05-26,6,3
56,420,accepted,2022-03-24,9,4
86,966,rejected,2023-03-07,4,0
76,310,rejected,2017-05-09,2,0
61,672,accepted,2016-10-03,6,1
51,197,rejected,2015-07-20,2,0
5,862,rejected,2017-10-29,7,0
50,192,rejected,2020-03-13,3,0
85,990,rejected,2022-12-14,9,0
42,461,accepted,2018-09-01,5,2
96,990,rejected,2022-05-20,6,0
41,982,rejected,2021-05-09,10,0
90,189,accepted,2023-10-14,8,4
22,978,accepted,2016-01-17,3,2
63,897,rejected,2016-08-29,5,0
6,906,accepted,2020-10-01,10,2
78,508,rejected,2017-04-08,8,0
93,185,rejected,2023-08-24,10,0
2,647,rejected,2018-11-05,8,0
79,382,rejected,2016-03-04,2,0
62,791,rejected,2020-08-14,4,0
26,217,accepted,2022-08-18,10,4
85,879,rejected,2020-08-30,1,0
36,544,rejected,2020-12-05,4,0
76,628,rejected,2017-03-16,4,0
56,789,rejected,2023-12-22,10,0
6,466,rejected,2021-08-17,9,0
71,298,rejected,2023-06-23,3,0
59,46,accepted,2015-03-15,2,0
53,604,rejected,2023-11-18,9,0
9,486,rejected,2019-09-06,1,0
60,937,rejected,2021-05-31,6,0
30,946,rejected,2021-08-17,10,0
29,461,accepted,2022-04-24,8,2
5,837,accepted,2021-07-01,9,1
33,405,accepted,2020-12-13,6,0
30,42,accepted,2020-01-15,7,2
31,407,accepted,2015-07-15,7,3
10,822,rejected,2021-01-01,9,0
70,963,rejected,2020-08-17,5,0
94,814,rejected,2023-11-02,3,0
40,788,rejected,2015-07-29,8,0
64,595,accepted,2022-06-01,6,1
71,295,rejected,2017-08-19,3,0
50,575,rejected,2016-12-26,8,0
70,672,accepted,2022-09-07,10,1
55,82,rejected,2017-10-02,6,0
62,22,accepted,2023-05-28,1,0
94,265,accepted,2018-04-12,3,5
86,264,rejected,2019-10-13,5,0
27,747,accepted,2016-02-04,7,2
98,955,accepted,2021-01-30,4,1
89,562,rejected,2015-11-09,7,0
20,895,accepted,2015-01-14,8,1
31,68,rejected,2023-11-28,9,0
98,968,accepted,2017-01-03,7,4
15,784,rejected,2016-05-12,8,0
65,785,rejected,2020-12-29,6,0
60,524,accepted,2022-06-29,6,0
79,285,rejected,2018-12-30,4,0
12,362,accepted,2017-02-14,5,0
70,968,accepted,2015-03-16,1,3
80,824,rejected,2023-08-06,7,0
12,65,accepted,2018-11-02,9,5
21,535,rejected,2020-12-30,10,0
25,491,rejected,2023-06-29,6,0
81,360,accepted,2019-05-14,8,4
97,443,accepted,2020-09-29,9,1
100,832,rejected,2016-11-17,4,0
25,636,rejected,2023-09-04,1,0
76,766,rejected,2023-05-09,8,0
30,855,rejected,2023-10-04,2,0
64,571,rejected,2019-05-06,1,0
42,658,rejected,2015-06-21,7,0
5,464,accepted,2021-05-27,10,0
46,18,rejected,2019-03-06,9,0
84,347,rejected,2015-01-31,3,0
41,883,rejected,2016-07-03,6,0
13,609,rejected,2023-08-05,7,0
15,608,accepted,2020-07-17,10,0
71,565,rejected,2018-10-27,2,0
16,640,rejected,2023-10-26,8,0
82,325,accepted,2021-01-08,7,3
55,301,accepted,2016-03-12,2,2
8,962,rejected,2016-07-14,5,0
90,265,rejected,2016-09-18,6,0
36,349,rejected,2015-11-01,7,0
68,373,accepted,2018-06-17,10,0
95,308,rejected,2015-04-18,8,0
37,336,accepted,2016-01-17,4,4
18,954,rejected,2021-09-21,9,0
13,372,accepted,2017-12-18,1,2
99,342,rejected,2016-05-21,2,0
24,591,accepted,2023-12-23,6,2
11,238,accepted,2018-06-29,10,2
98,564,rejected,2015-11-23,1,0
92,563,rejected,2022-09-29,4,0
70,305,rejected,2022-05-18,8,0
39,103,rejected,2023-06-09,10,0
6,320,rejected,2019-09-18,5,0
12,674,rejected,2023-04-24,9,0
7,141,accepted,2021-08-06,6,0
1,110,rejected,2015-06-24,6,0
61,829,rejected,2021-01-28,6,0
14,271,accepted,2021-04-17,6,5
32,84,rejected,2017-01-28,5,0
84,941,rejected,2016-03-01,2,0
81,832,accepted,2017-06-13,4,5
94,726,accepted,2023-04-11,10,4
88,522,accepted,2019-07-29,10,3
1,698,rejected,2018-01-24,2,0
74,814,rejected,2017-02-07,7,0
64,561,accepted,2019-10-27,10,1
28,628,rejected,2017-02-27,2,0
68,300,rejected,2019-07-15,1,0
76,422,rejected,2018-03-24,5,0
35,256,rejected,2016-05-25,1,0
91,431,accepted,2021-10-15,1,0
64,2,rejected,2019-07-20,6,0
76,196,rejected,2022-10-02,9,0
17,591,accepted,2022-03-09,10,4
75,123,rejected,2017-10-16,1,0
17,729,accepted,2017-10-20,5,0
96,48,rejected,2022-09-02,9,0
51,137,rejected,2018-02-06,1,0
15,589,accepted,2017-05-10,8,0
92,114,rejected,2015-02-26,8,0
53,110,rejected,2020-01-06,1,0
19,151,rejected,2023-10-23,5,0
16,890,rejected,2019-08-11,8,0
49,676,rejected,2018-01-31,6,0
57,680,accepted,2022-02-14,9,0
19,212,rejected,2017-02-09,9,0
86,879,rejected,2017-09-21,1,0
63,501,rejected,2019-11-27,10,0
7,259,accepted,2020-03-13,10,2
21,63,rejected,2015-09-02,1,0
96,470,rejected,2017-04-14,3,0
53,114,rejected,2016-07-30,2,0
37,287,accepted,2023-08-17,2,0
2,485,rejected,2020-12-09,8,0
9,601,rejected,2018-05-26,1,0
83,230,rejected,2022-09-20,4,0
36,860,rejected,2019-05-19,1,0
35,165,rejected,2019-11-30,1,0
18,18,rejected,2022-03-27,4,0
